species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,External,2841295931.65516,569821018.469714,2805978708.00013,2876613155.31018
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,6365471174.52489,939836256.136701,6307220590.25156,6423721758.79821
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,6196740314.004,880364221.456505,6142175776.89626,6251304851.11174
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,1291358598.45713,226351126.028145,1277329468.11025,1305387728.80401
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,2600690036.97599,244308032.183708,2585547946.50604,2615832127.44595
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,1068257835.56822,189931075.495027,1056486001.86101,1080029669.27543
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,2983360728.23794,598312069.392848,2946277643.40019,3020443813.0757
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,6683744733.25119,986828068.942459,6622581619.76426,6744907846.73811
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,6506577329.70426,924382432.528263,6449284565.74119,6563870093.66732
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,External,1258151598.16708,183881348.812673,1246754723.51432,1269548472.81983
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,2151764162.71695,216142459.437612,2138367760.454,2165160564.97991
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,1222875159.34875,183387342.068258,1211508902.98861,1234241415.7089
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,External,4453446942.69303,766384017.93525,4405946841.97764,4500947043.40842
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,6579460124.92469,963295398.073114,6519755554.68793,6639164695.16145
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,5575301138.31706,827437317.141965,5524016984.44626,5626585292.18786
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,External,1321059168.07787,193075406.803049,1309092450.2782,1333025885.87754
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,2259352356.48379,226949582.917468,2245286134.0762,2273418578.89137
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,1284018910.29476,192556716.032482,1272084340.69137,1295953479.89814
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,External,4676119289.82775,804703218.830609,4626244184.07668,4725994395.57882
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,6908433131.17101,1011460167.97416,6845743332.42257,6971122929.91944
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,5854066195.23297,868809182.996819,5800217833.66877,5907914556.79717
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,External,1387112116.4856,202729167.694582,1374547063.38157,1399677169.58964
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,2372319959.94098,238297062.571998,2357550426.38149,2387089493.50047
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,1348219848.78904,202184558.694251,1335688550.28031,1360751147.29778
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,External,4909925254.3192,844938379.770802,4857556393.28066,4962294115.35774
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,7253854787.72963,1062033176.37038,7188030499.04393,7319679076.41533
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,6146769504.99467,912249642.144523,6090228725.35239,6203310284.63695
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,External,1456467712.31528,212865616.632451,1443274407.14155,1469661017.489
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,2490935943.57326,250211916.209892,2475427933.30423,2506443953.84229
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,1415630834.20913,212293793.488331,1402472970.34982,1428788698.06845
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,External,5155421517.03521,887185298.758069,5100434212.94482,5210408821.1256
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,7616547527.11618,1115134835.18653,7547432023.99634,7685663030.23602
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,6454107980.24444,957862124.249714,6394740161.62018,6513475798.86871
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,1529291087.93814,223508888.019109,1515438118.09112,1543144057.78515
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,2615482726.3896,262722512.530276,2599199315.57552,2631766137.20369
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,1486412368.90143,222908490.021214,1472596611.42406,1500228126.37879
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,5413192592.88703,931544563.69476,5355455923.5922,5470929262.18187
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,7997374903.47206,1170891576.9436,7924803625.19637,8069946181.74775
Cattle,National,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,6776813379.25672,1005755230.46026,6714477169.70136,6839149588.81208
Cattle,National,Periurban dairy,Adult,Adult,Overall,2017,Mortality,External,82436608.7670926,12839608.8452348,81640816.1891916,83232401.3449937
Cattle,National,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,171703623.609332,16682865.3505992,170669627.902441,172737619.316223
Cattle,National,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,142801381.152658,15508434.9437214,141840176.058965,143762586.246352
Cattle,National,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,2357496219.58835,1835456325.69138,2243735548.3208,2471256890.8559
Cattle,National,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,9107339377.41176,6487355093.89365,8705256331.41266,9509422423.41085
Cattle,National,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,9310929516.36261,6631141963.52579,8899934631.61265,9721924401.11257
Cattle,National,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,86558437.1975484,13481582.884573,85722855.3876023,87394019.0074944
Cattle,National,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,180288801.84151,17516996.7128588,179203107.087157,181374496.595862
Cattle,National,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,149941450.279424,16283871.4280798,148932184.017643,150950716.541205
Cattle,National,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,2475371030.56777,1927229141.97584,2355922325.73685,2594819735.39869
Cattle,National,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,9562706346.28234,6811722848.58787,9140519147.98332,9984893544.58137
Cattle,National,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,9776475992.18073,6962699061.70161,9344931363.1933,10208020621.1682
Cattle,National,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,90886357.0495269,14155655.6284046,90008996.545777,91763717.5532768
Cattle,National,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,189303238.985296,18392834.6516859,188163260.230585,190443217.740007
Cattle,National,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,157438522.862527,17098079.7429367,156378792.373865,158498253.351189
Cattle,National,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,2599139582.09615,2023590599.07452,2473718442.02369,2724560722.16861
Cattle,National,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,10040841663.5965,7152308991.01682,9597545105.38251,10484138221.8104
Cattle,National,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,10265299791.7898,7310834014.78624,9812177931.35299,10718421652.2265
Cattle,National,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,95430672.8941043,14863432.0118341,94509444.7617112,96351901.0264974
Cattle,National,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,198768397.986272,19312464.4955062,197571421.030684,199965374.941859
Cattle,National,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,165310449.074786,17952998.4795179,164197731.147528,166423167.002044
Cattle,National,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,2729096561.20096,2124770129.02813,2597404364.12488,2860788758.27703
Cattle,National,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,10542883746.7763,7509924440.56724,10077422360.6517,11008345132.9009
Cattle,National,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,10778564781.3792,7676375715.52513,10302786827.9207,11254342734.8378
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,100202204.530911,15606597.2167268,99234915.3883,101169493.673521
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,208706814.937296,20278075.8391861,207449989.870314,209963640.004279
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,173575971.597658,18850663.1586248,172407616.859522,174744326.335794
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,2865551389.261,2231008635.47944,2727274582.33113,3003828196.19088
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,11070027934.1151,7885420662.59519,10581293478.6843,11558762389.5459
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,11317493020.4482,8060194501.30097,10817926169.3167,11817059871.5797
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,External,36414252.8025056,7338791.93608609,35959398.1239954,36869107.4810159
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,145750085.567503,10501062.1966153,145099234.949164,146400936.185841
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,74384544.8901214,10020542.435904,73763476.6478443,75005613.1323984
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,External,143215336.238696,34334714.2669925,141087287.704868,145343384.772523
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,555814151.059567,92855414.4453713,550059018.599985,561569283.519149
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,441675505.656279,75743027.2498943,436980990.45416,446370020.858399
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,External,38234968.6127917,7705731.74110168,37757371.1874511,38712566.0381323
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,153037601.93323,11026107.9101938,152354209.242391,153720994.624069
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,78103779.103934,10521574.2300065,77451657.1599558,78755901.0479122
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,External,150376103.050603,36051449.9782386,148141652.090214,152610554.010992
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,583604858.612531,97498185.1567249,577561969.530646,589647747.694416
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,463759280.939202,79530178.6045313,458830039.977464,468688521.90094
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,External,40146720.213592,8091018.53691702,39645242.9040455,40648197.5231385
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,160689494.117243,11577405.9154454,159971932.249907,161407055.98458
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,82008975.0284371,11047657.6154619,81324246.6975706,82693703.3593036
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,External,157894908.203108,37854022.4751473,155548734.694823,160241081.711392
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,612785101.543144,102373094.404166,606440068.007809,619130135.078478
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,486947244.986265,83506687.5272743,481771541.976904,492122947.995627
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,External,42154059.3944323,8495569.67304597,41627508.2064372,42680610.5824274
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,168723980.910457,12156268.8266683,167970541.407444,169477420.41347
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,86109430.7491653,11600045.1717591,85390465.7119689,86828395.7863618
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,External,165789653.613238,39746723.5969967,163326171.429658,168253135.796818
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,643424356.620288,107491749.114474,636762071.4088,650086641.831775
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,511294607.235677,87682021.8965109,505860119.076289,516729095.395065
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,44261765.5343145,8920348.36647931,43708886.7739175,44814644.2947115
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,177160192.043331,12764074.8888892,176369081.022522,177951303.064141
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,90414909.2559298,12180052.1073655,89659995.6769942,91169822.8348654
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,174079136.293877,41734059.7750295,171492480.00123,176665792.586523
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,675595574.451289,112866336.560769,668600174.979811,682590973.922767
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,536859337.597554,92066122.9845486,531153125.030618,542565550.164491
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,External,16193960.5190024,3300410.06820845,15989402.7425181,16398518.2954868
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,48039297.7063633,4257614.29403461,47775412.8874721,48303182.5252544
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,28422612.2985741,3899839.8265284,28180902.1634475,28664322.4337007
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,External,287199179.989162,68237258.5222453,282969868.604145,291428491.374179
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,915517294.684309,138697984.25387,906920862.521188,924113726.847429
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,828882813.683522,139329657.579265,820247230.72149,837518396.645554
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,External,17003655.2759158,3465434.19133684,16788869.3862589,17218441.1655727
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,50441251.4446894,4470487.65028951,50164172.8409266,50718330.0484523
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,29843736.236016,4094829.64199952,29589940.7289915,30097531.7430405
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,External,301559138.988388,71649121.4421657,297118362.034504,305999915.942273
